,Tbet,CD27,CD223,CD25,CD197,CD8a,CD152,CD103,CD107a,MIP1b,CD39,CD137,CD14,IFNg,CD127,IL-2,CD4,CD183,CD274,CD326,CD20,CD56,TNFa,CD3,Ki67,CD45,GZMB,CD95,CD279,CD45RA,File,PatientID,DAY
"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0.291665253,0,0,0,0,0,0,0,0,1.104805081,0,0.66520051,0,0,0,0,0.064758626,"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D000,D000
"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.26",0,0,0,0,0,0,0,0,0,0,0,0.230102654,0,0,0,0,0,0,0,0.171207738,1.165273674,0.021950352,0.506192225,0.786634045,0,0.057759357,0,0.503078501,0,0,"export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-024-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.6",0,0,0,1.973535875,0,0.485639106,0,0.104874982,0.038444871,0,0.769105594,0,0,0,0,0,0,0,0,0,0.849402974,1.256696813,0,0,0,0,0,0,0,0.600296532,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.26",1.308124621,0,0,0,0.284526333,0,0,0,3.361608655,0.672128856,1.426239781,0,0,0,0,0,0,0,0.66227093,1.120761157,0,5.703122233,1.336169494,0,0,0,0,4.453271304,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.72",0,0,0,1.113741915,0,0,0,0,5.085786596,0,4.969237557,0,0,0,0,0,0,0.329373521,0,0,0,3.103259746,0.225933168,0.031639515,0,0,0,2.610725777,0,0.011786562,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385679044,0,0,0,0,0,0,0,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.45",0.148260918,0,0.519678482,2.173408622,0,0.295581199,0,1.476176233,0.129077943,2.521291502,1.458972167,1.823329984,0,0.105813596,2.27134279,1.622733344,0.191042987,1.135752301,0.590861728,2.298644123,2.477881153,2.985209623,0.191800165,1.189578776,0.447561304,2.401834803,1.235356219,0,0.180432015,0.833595874,"export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-23-D000,D000
"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.24",0.035312391,0,0,0,1.113800987,0,0,0,0.476813281,0,0,0,0,0,0.088637946,0,0,0,1.317240671,0,0,0,0,3.148645592,0,1.433463937,0,0.392984643,1.639685065,2.510820063,"export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-003-D000,D000
"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.38",0.090895008,0,0,0,0,0,0,0,0,0.207263192,0,0,0,0,0.277247639,0,0,0,0,0,0,0.334008188,0,0,0,1.273005045,0,0.123478157,0,0,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.33",0,0,0,0.456091086,0,0,0,0.054122777,0.238000749,0.087705862,0.187827066,0,0,0,0,0,0,0,0,0,0.675146007,0.889457023,0.347848581,0,0,0,0,1.347331409,0,0,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.41",0,0,0,0,0,0,0,0,0.065616403,0,0,0,0,0,0,0.214180177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.71",0,0,0,0,0,0,0,0,0,0.836162628,0,0,0,0.080949246,0,0,0,0,0,0.017559663,0,0,0,0,0,0.090660423,0,0,0,0,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.58",0.207188671,0,0,0,0,0,0,0.459391999,5.549912486,0,0,0,0,0,0,0,0.444812876,0.707312582,0,5.936338568,0,1.865696227,0,0.108522458,0.075966513,0.160727878,0,0.963013014,0,0.056504927,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.110",1.64239545,4.984510502,1.424196303,0.885075969,4.982486938,0,1.356925061,0,0.756385562,1.417654707,0,0,0.453901053,0,2.937893117,1.310214804,4.144752924,1.900844585,0.189317615,0,0,0.335041139,1.081330733,5.110472398,0,5.183205794,0.051130818,1.649178257,0.144584646,2.41299141,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026117234,0,0.066811056,0,0,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.70",0.13958247,0.54240621,0,0,0.69990505,0,0.153571321,0,0.481323777,0.279337926,0.128502057,0,0.178983554,0.169122901,2.682731141,0.724879055,4.329331908,3.307354899,0,0,0.982619197,0,0,4.312273937,0.583699241,5.607389815,0.098513374,2.222037792,0,1.404665191,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.244",0.149640654,0,0,0,0.516807533,0,0,0,3.911186296,0.428023428,0,0,0,0.765799287,0,0.815792778,0,0.240360459,0.461794816,0.297349037,0.713333842,5.436574734,0,0,0.307865869,0,0.034535195,3.520190378,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.3",0,0,0,0,0.092344863,0,0,0,0,0.620862284,0,0,0,0,0,0.122101607,0,0,0,0,0,0.450785293,0.790391057,0,0.478991367,0,0,0,0.329889224,0.134131134,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.40",0.935068518,4.606604158,2.11241768,2.233258448,0.020612328,4.878365788,1.765742563,5.197438579,1.992212882,5.087387874,5.284535285,1.816227706,0.298609862,2.820184549,0,0,0,2.546408383,0,1.511610476,0,0,0.301609581,2.080514639,0.73089479,4.115166356,2.31115555,3.78514813,5.327688764,0,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.125",0.845623999,0.469323097,0,0.37381552,0.7779478,0,0,1.334786109,5.306419302,1.663516375,0,0,0,0.074909519,0.537059305,0,0,0,1.973799411,6.589176374,0.257335579,2.799628366,0.110550486,0.087299074,0.66861224,0.44411041,0,4.893763724,0,2.290828102,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.273",0.13220574,0,0,0.345000955,0.572598991,0,0,0,3.296895543,0,0,0.776131801,1.122139965,0,0,0.070806219,0,1.33545497,0.219155481,5.374026162,0.507736269,1.047886984,1.12750364,0,0,0,0,3.850443309,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.278",0,0,0,1.446676602,0,0.066978189,0,0,2.202993014,0,0,0,0,1.012808409,0.258733711,0.954921675,0,0,0,0.368664709,0,3.83430269,0,0.500360862,0.788676729,0.289581156,0,3.745605332,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.340",0,0,0,0.609912338,0.38936153,0,0,0,2.769341461,0,0,0,0.090881842,0,0,0.823180626,0,0.1868929,0,5.433000195,0,0.594028581,0.171143509,0,0,0,0,1.945689102,0.102608646,0.121543325,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.311",0,0,0,0,0,0,0,0,3.41617812,0,0,0.243101824,0,0,0,0,0,0,0,5.775593382,0.355735078,0.509082308,0,0,0,0,0,0,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.23",0,0,1.007519775,1.577020332,1.048424537,0.177242993,0,0.047245052,0.956268985,0,0.84224887,1.188208602,0,0,0.537752849,0.005732609,0,0,0.412938192,0.80887927,1.806889488,1.602638275,0,0.874743128,0,1.347503505,0,0.995576803,0,4.258864826,"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-008-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.66",0,0,0,0,0,0,0,0,0,0.109792047,0,0.019209194,0,0,0,0.090357603,0,0,0,0,0,0,0.696672383,0,0.898689075,0,0,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.52",0,0.121994899,0,0.807384044,0,0,0,0,0,0,0.643891603,0,0.134528551,0,0,0,0,0,0,0.369258925,0,0.935514409,0.892797479,0.176934384,0,0.11918813,0,0,0.580585284,0.336982011,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1258261,0,0,0,0,0,0,0,0,0,0,0,0.163362615,"export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-21-D000,D000
"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.161",0,2.324193738,0,0.509397887,4.309984034,1.793152791,0.580238108,0,0.205846558,0,0,0,0.764304,0,1.386461208,0,3.032799079,0.870823954,0,0,0,0.037189565,0,4.559594083,0.457602661,4.124870824,0,0.369294923,0.291797213,1.636462336,"export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-001-D000,D000
"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613476249,0,0,0,0,0,0,0,0,"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-007-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.308",0.352117819,0.002676597,0.33085149,0.728821317,0.661915782,0,0.75107715,0,3.681841797,0.541345925,0.673587892,0.247181421,0,0.008050113,0,0.793756203,0,0.754019252,0.665822891,5.930207152,0,2.855886725,0,0.526451425,2.456281057,0.540832721,0.041913128,1.953593711,0,1.800663136,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.63",0.052907516,1.934634439,1.6451001,1.774122644,3.956078506,5.732456423,0.047492545,0,2.114034115,2.026639062,1.99327847,0,0,0,2.454352314,0.178106658,1.415994984,2.048660432,0,0,0,0.931566643,0.342105702,4.551366288,0.515981361,4.784820075,0,0.150676011,0,1.970743748,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.1",0,0,0,1.829524581,0,0.516869794,0,0.136355518,0,1.007369338,0.382778765,0,0,0,0,0.045917878,0,0.93442232,0,0,0.141486601,1.371972212,0,0.682367825,0,0.523859456,0,0,0,0.619687952,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.56",2.942771907,0.123150702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119278196,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.53",0,0,0,0.931319195,0,0,0,0,0.636090908,0.878624495,0,0,0,0,0,0.22134366,0.024333968,0,0,0,0,0.29525007,0.906662828,0.170383864,0.293353107,0,0,0,0,0,"export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-006-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.251",0,0,0.12050115,3.356367388,4.024761704,8.162024003,1.165016543,0,0,1.411985418,0,0,0,0,0.057552652,0.314681974,0,0,0,0,0,0,0,0,2.525845601,0,0.391727972,0,0.543369314,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.273",0,0,0,0.675342483,0,0,0,0,0,0.073923131,0,0,0,0,4.268913781,0,0.070168722,0,0,0,0,0,0.437161557,0,0,4.152416968,0,0,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.123",0,0,0,0,0,0,0,0,0,0.572760873,0,0,0,0,0,0,0,0.43559783,0.614960281,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.28",0.754054004,4.005679301,0,0,0,0,0,0,2.012837796,3.376676866,2.558805056,0,0,1.108589698,0.400239688,0,0.674951784,0.997913802,0,0,0.057831554,3.78601221,0,0,0,4.249500092,0,1.547607404,0,0.866504854,"export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-006-D000,D000
"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.15",0.085919232,0,0,0,0,0,0,0,0,0,0,0,0,0.164465096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-008-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.137",0.433048094,0,0,0.080917777,0,0,0,0,3.915339333,0.87490755,0.436139809,0,0,1.238257656,0,0,0,0,1.487183566,0,0.090338631,5.522777787,0,0.621669303,1.428608716,0,0,3.11272555,0,0.123782162,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.17",0.456545661,0,0.246185393,0.199763181,0,0,0,0,0,1.278732516,0.479161615,0.601610648,0,0,0,0,0,0,0,0,0.831983749,1.752280903,0.468557401,0,0,0.796075108,0,0.057390949,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.4",0,0,0,0,0,0,0,0,0,0,0,0.689334426,0,0,0.824099695,0,0,0,0,0,0,0,0,0,0,0.791190477,0.347529104,0,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.1",0,0.442538508,0,0,0,3.612308951,0,0,0,1.809957085,0,1.861866661,0.209704936,0,1.057771561,0.352946664,0,1.08519849,0.661641707,0,0,0,0.286052803,4.323023746,0,4.629170721,2.557978372,2.32151958,1.320272917,0.675175388,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.8",0,0,0,0,0,0,0,0,0,0,0.25361368,0,0,0.113022801,0,0,0,0,0,0,0.316690354,0,0.872519967,0,0,0,0,0,0,0,"export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-008-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.14",0.040712088,0,0,0,0,0,0,0,0,0.07674873,0,0.651699581,0.206489778,0,0,0,0,0.012837147,0,0.240397855,0.42450463,0,0,0.227246423,0.777348134,0.144028258,0,0,0,0,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.25",3.28375709,0.118563174,0,0,0.494651125,4.531752729,0.523918663,0,2.476381111,5.095024681,1.591834459,1.75288583,0,1.339670942,0.309787154,0.357314169,0,1.227155852,0.394017088,0,0,3.913485803,0.53759934,0,2.576396753,5.334831556,4.447693157,3.317302322,0,4.080759148,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.89",0,0,0,0.41968244,0,0,0,0,4.371476003,0,0.763602917,0,0.249963234,0,0,0.351694883,0,0,0.287543947,4.95621122,0,1.702809078,0,0.296822622,0,0.597267927,0,0.580792657,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.79",0.315352524,0.556059247,0,1.196949027,4.05155087,0.577725159,1.680485813,0,0,0.607093849,3.917029973,0.181142682,0,0,1.840539864,0,1.268218331,0.623333615,0,0.659770128,0,0,0,4.254287677,0.78677403,5.655694552,0.165614863,5.048583146,1.0362295,0,"export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-029-D000,D000
"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.32",0.237927979,0.052067711,0,0,0.395911678,0.365620723,0.003730223,0,1.866825459,0,0,0,0.73358501,0,1.75153319,4.067079888,4.047189605,1.459903659,0.095178169,0.237902339,0.030122293,0,5.877586465,3.692503203,0,4.889155953,0,3.39921812,4.782578573,1.515254521,"export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-007-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.279",0,0,0,0.474873554,0.106939055,0,0,0,2.555832468,0,0.128200938,0,0.147940169,0.371668414,0,0,0.371278068,0.002100798,0.053380044,6.566630318,1.149520995,4.093653665,1.305301065,0.200259385,1.12377055,0,0,3.721389433,0,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.204",0,0,0,1.663137442,0,0,0,0,0,1.34603889,0,0,0.07031858,0,0,0.311264955,0,0,0,1.487795143,0.309363446,0.24963516,0,0,0.745438673,0,0,1.226896749,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.22",0,0,0,0,0,0.089209831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076726034,0,0.40478593,0,0,0,0,0.351440854,0,0,"export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-22-D000,D000
"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.246",0.035828935,0,0,0.216481944,0,0,0,0,1.940754622,1.63468024,1.689046607,0.108587473,0.64213883,0,0.651044538,0.104292827,0,1.106876672,0.505383805,4.99851072,0,0.841795303,1.569494709,0.660257844,2.483995491,0.874307557,0,3.648875565,0.01173473,0,"export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-002-D000,D000
"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.6",0,0,0,0,0,0,0,0,0,0.844859813,0,0,0,0,0,0,0.41758073,0,0,0,0,0,0,0,0.757204139,0,0,0.650909089,0,0,"export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-58-005-D000,D000
"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.47",1.49056523,0,0,0.427106282,0,0,0,0,4.830568896,1.317527335,0,0,0,0.060427416,0,0,0,0,0.733439797,0.749765602,0.361585174,5.506487986,0,0,0.292962804,0,0.114154525,4.028006132,0,0,"export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs",105-22-026-D000,D000
